noshuffle_cross0,noshuffle_cross1,noshuffle_cross2,noshuffle_cross3,shuffle_cross1,shuffle_cross2,shuffle_cross3
119.30694861471724,33.94112549695429,22.627416997969522,39.597979746446676,88.35775651451324,71.39208169285304,22.627416997969526
115.08920581382434,36.76955262170048,28.28427124746191,42.42640687119287,86.9428139942811,83.69775585197597,33.94112549695429
112.77481674547697,28.284271247461906,33.94112549695429,28.28427124746191,87.34972217465142,84.6274169979695,48.769552621700484
113.79567268850863,28.28427124746191,28.284271247461906,39.597979746446676,85.07033885400645,85.00657642414379,47.597979746446676
115.59884780578918,39.59797974644667,33.94112549695429,33.941125496954285,74.07837319386829,78.0277561832446,0.0
113.21156726308367,0.0,33.94112549695429,48.41326145195387,74.37090193375224,81.24994606912209,39.597979746446676
116.7697325749388,33.941125496954285,28.284271247461906,33.94112549695429,85.18618363925944,85.70601334439803,39.597979746446676
116.42662891540407,28.284271247461906,51.26309148836109,33.941125496954285,84.8298924695128,81.83500354888999,43.1126983722081
102.05265391538977,33.941125496954285,41.94112549695429,16.970562748477143,80.39377019017988,79.01972184338277,28.284271247461906
115.85058887439196,33.941125496954285,39.597979746446676,33.941125496954285,88.47067803928155,87.70601334439802,39.597979746446676
111.09705669983715,33.94112549695429,35.78584445398434,46.82842712474619,84.63421657467353,89.14871204787472,36.769552621700484
117.99075978551978,33.94112549695429,39.597979746446676,39.597979746446676,87.3628675938904,69.73522744336067,22.627416997969526
116.76158419329818,39.597979746446676,36.76955262170048,44.62741699796953,85.65539633377435,85.47871237914336,33.94112549695429
109.16944923297399,39.597979746446676,33.941125496954285,28.28427124746191,86.80556629736711,80.01461076400562,49.45584412271572
110.97133988636863,39.59797974644667,22.627416997969522,0.0,79.42955328423773,85.99854208428195,42.42640687119286
109.65048738498874,39.597979746446676,33.94112549695429,22.627416997969526,84.37090193375222,82.67657609287514,38.257980408983926
112.16452807174822,33.94112549695429,33.941125496954285,39.59797974644667,87.32831926299036,71.74837286259967,28.284271247461902
108.14772078841904,33.94112549695429,33.941125496954285,47.099552952969105,83.72696995093861,91.79753195750529,0.0
114.68138411967173,28.28427124746191,33.941125496954285,28.284271247461906,87.34972217465142,84.37090193375224,33.94112549695429
108.54393382679834,0.0,33.941125496954285,50.91168824543144,87.2192740544414,85.26309148836108,36.76955262170048
117.20798728944855,28.284271247461906,33.94112549695429,38.25798040898392,85.60477932315067,83.54247480900604,33.94112549695429
115.81681385724715,28.284271247461906,39.597979746446676,39.597979746446676,83.42955328423773,84.9934310049048,39.597979746446676
107.90624737928115,43.9148346584763,33.94112549695429,28.284271247461906,76.38697061347588,85.34972217465142,28.284271247461906
111.30327620668903,28.284271247461906,33.941125496954285,33.941125496954285,88.24191172926028,80.86932872722979,33.94112549695429
118.18742349251433,28.28427124746191,28.284271247461906,31.112698372208094,84.17814929939759,74.0277561832446,33.941125496954285
115.11740698995764,22.627416997969522,39.597979746446676,33.94112549695429,86.56365456810686,84.24191172926027,33.94112549695429
117.08431945444954,28.284271247461906,0.0,41.94112549695429,83.92798007771528,79.47871237914337,33.94112549695429
114.23732513192442,28.28427124746191,33.941125496954285,33.941125496954285,82.6274169979695,89.19932905849839,33.941125496954285
116.441207350946,36.769552621700484,33.94112549695429,39.59797974644667,74.1912947186366,82.4867467190052,42.42640687119287
117.42610602903548,33.941125496954285,33.941125496954285,33.941125496954285,80.26966791250487,79.2630914883611,39.597979746446676
107.45308507438861,33.94112549695429,28.284271247461906,33.941125496954285,86.47067803928154,83.54247480900602,28.284271247461906
116.87843037735183,33.941125496954285,28.28427124746191,36.769552621700484,76.67657609287517,81.08640753373012,41.94112549695429
114.46111868901193,33.94112549695429,33.94112549695429,45.25483399593906,84.66343067363616,83.2124744777374,39.59797974644667
101.38573585031806,33.941125496954285,33.941125496954285,33.94112549695429,82.27112582822292,75.0995529529691,33.941125496954285
118.7918690471438,39.597979746446676,36.76955262170048,28.28427124746191,87.88562055951365,84.97056274847714,39.597979746446676
116.89453365673722,41.94112549695429,28.284271247461906,22.627416997969526,84.89365489937549,83.4558441227157,33.94112549695429
115.57049378744574,39.597979746446676,33.94112549695429,33.94112549695429,81.2411892551344,75.94938298937632,39.597979746446676
116.62627310018645,33.94112549695429,22.627416997969522,33.941125496954285,82.24191172926027,77.96399375338193,33.94112549695429
116.46450124531687,28.284271247461906,28.284271247461902,39.597979746446676,76.20736339836026,78.97056274847714,39.59797974644667
111.60172351857663,33.94112549695429,39.59797974644667,39.59797974644667,87.1194979489121,76.82696920902815,33.94112549695429
116.66551137209353,47.099552952969105,33.94112549695429,16.970562748477143,86.43466436361489,79.89876597875265,43.1126983722081
107.3309767745779,28.284271247461902,28.28427124746191,33.94112549695429,87.7843865382663,86.37090193375221,16.970562748477143
116.93961085753149,33.94112549695429,0.0,39.597979746446676,77.83500354888997,88.42006102865786,33.94112549695429
113.65539633377432,28.28427124746191,33.94112549695429,42.42640687119287,82.72719310349885,87.17011495953577,33.94112549695429
117.8749730435794,33.94112549695429,33.94112549695429,39.597979746446676,84.24191172926027,79.79898987322333,50.28427124746191
114.47184470251247,33.941125496954285,47.099552952969105,33.941125496954285,78.4867467190052,88.92966857504214,31.112698372208094
112.21362478522546,33.94112549695429,28.28427124746191,28.284271247461906,78.82696920902815,79.05719343476747,33.94112549695429
112.75679263282089,39.597979746446676,33.94112549695429,0.0,85.54247480900602,85.29910516402774,39.597979746446676
115.84172366309582,33.94112549695429,28.284271247461906,28.284271247461906,81.36286759389039,79.2124744777374,28.284271247461906
110.82560044186006,33.941125496954285,33.94112549695429,42.42640687119287,86.1781492993976,84.91994573785345,28.284271247461906
,,,,,,
